,0,1,2,3
774,0.0,0.11,2.0,0.45
775,0.0,0.782,27.0,5.79
776,0.0,0.11,2.0,0.45
777,0.0,0.11,2.0,0.45
778,0.0,0.318,11.0,4.36
779,0.0,0.512,37.0,0.0
780,0.0,0.602,88.0,3.13
781,0.0,0.108,3.0,0.54
782,0.0,0.476,36.0,2.94
783,0.0,0.11,2.0,0.45
784,0.0,0.31,17.0,3.82
785,0.0,0.11,2.0,0.45
786,0.0,0.11,2.0,0.45
787,0.0,0.11,2.0,0.45
788,0.0,0.602,88.0,3.13
789,0.0,0.602,88.0,3.13
790,0.0,0.326,189.0,4.4
791,0.0,0.11,2.0,0.45
792,0.0,0.11,2.0,0.45
793,0.0,0.11,2.0,0.45
794,0.0,0.498,47.0,2.64
795,0.0,0.498,47.0,2.64
796,0.0,0.11,2.0,0.45
797,1.0,1.123,56.0,6.54
798,0.0,0.326,189.0,4.4
799,0.0,0.279,30.0,0.0
800,4.0,0.21,58.0,0.77
801,1.0,1.158,123.0,2.25
802,4.0,0.21,58.0,0.77
803,4.0,0.21,58.0,0.77
804,0.0,0.251,14.0,0.0
805,0.0,0.212,8.0,0.0
806,0.0,0.11,2.0,0.45
807,0.0,0.319,77.0,1.88
808,0.0,1.122,96.0,7.95
809,0.0,0.301,10.0,0.0
810,1.0,0.687,64.0,4.67
811,1.0,1.78,199.0,13.21
812,0.0,0.11,2.0,0.45
813,0.0,4.133,279.0,20.97
814,0.0,0.11,2.0,0.45
815,0.0,0.216,47.0,1.23
816,4.0,0.21,58.0,0.77
817,0.0,0.597,123.0,3.02
818,0.0,0.168,5.0,2.42
819,3.0,0.199,5.0,2.09
820,0.0,0.512,37.0,0.0
821,0.0,0.627,17.0,0.0
822,0.0,0.11,2.0,0.45
823,0.0,0.602,88.0,3.13
824,1.0,5.619,50.0,18.49
825,0.0,0.11,2.0,0.45
826,0.0,0.11,2.0,0.45
827,0.0,0.314,86.0,3.4
828,0.0,0.11,2.0,0.45
829,2.0,0.379,27.0,4.42
830,0.0,0.602,88.0,3.13
831,0.0,0.11,2.0,0.45
832,0.0,0.602,88.0,3.13
833,0.0,0.11,2.0,0.45
834,2.0,0.536,90.0,5.82
835,0.0,1.0,2.0,0.0
836,2.0,0.379,27.0,4.42
837,0.0,0.11,2.0,0.45
838,1.0,0.946,134.0,5.5
839,1.0,1.828,136.0,5.47
840,1.0,1.807,39.0,5.09
841,1.0,1.828,136.0,5.47
842,1.0,1.828,136.0,5.47
843,3.0,0.11,4.0,0.08
844,1.0,0.99,332.0,3.04
845,1.0,0.672,83.0,7.1
846,1.0,6.293,1.0,27.0
847,3.0,0.3,33.0,1.72
848,0.0,0.142,5.0,0.0
849,0.0,0.597,123.0,3.02
850,1.0,0.733,122.0,5.17
851,0.0,0.11,2.0,0.45
852,0.0,0.11,2.0,0.45
853,1.0,0.728,59.0,4.54
854,0.0,0.106,2.0,0.0
855,0.0,0.11,2.0,0.45
856,0.0,0.203,8.0,4.43
857,4.0,0.179,48.0,1.65
858,0.0,0.11,2.0,0.45
859,0.0,0.156,6.0,1.48
860,1.0,1.005,144.0,8.0
861,0.0,0.11,2.0,0.45
862,1.0,0.846,169.0,3.56
863,0.0,0.191,12.0,0.0
864,0.0,0.168,5.0,2.42
865,1.0,1.005,144.0,8.0
866,0.0,0.11,2.0,0.45
867,0.0,0.11,2.0,0.45
868,1.0,1.005,144.0,8.0
869,0.0,0.326,189.0,4.4
870,0.0,0.11,2.0,0.45
871,0.0,0.11,2.0,0.45
872,0.0,0.11,2.0,0.45
873,0.0,0.602,88.0,3.13
874,0.0,0.326,189.0,4.4
875,0.0,0.11,2.0,0.45
876,0.0,0.11,2.0,0.45
877,0.0,0.197,2.0,0.81
878,0.0,0.263,14.0,4.41
879,0.0,0.186,16.0,0.0
880,0.0,0.1,3.0,0.0
881,0.0,0.602,88.0,3.13
882,0.0,0.964,19.0,9.93
883,0.0,0.441,34.0,0.0
884,0.0,0.782,27.0,5.79
885,1.0,3.811,372.0,25.54
886,0.0,0.782,24.0,0.0
887,0.0,1.122,96.0,7.95
888,1.0,3.811,372.0,25.54
889,0.0,0.441,34.0,0.0
890,0.0,0.114,9.0,0.0
891,0.0,0.11,2.0,0.45
892,0.0,0.314,86.0,3.4
893,3.0,0.247,46.0,1.82
894,1.0,1.587,121.0,9.42
895,1.0,3.376,35.0,5.16
896,1.0,1.102,58.0,2.53
897,1.0,6.239,144.0,14.69
898,1.0,1.285,124.0,5.33
899,1.0,3.811,372.0,25.54
900,1.0,2.141,254.0,6.87
901,0.0,0.264,67.0,0.7
902,0.0,0.264,67.0,0.7
903,0.0,0.11,2.0,0.45
904,0.0,0.11,2.0,0.45
905,0.0,0.11,2.0,0.45
906,0.0,0.314,86.0,3.4
907,0.0,0.314,86.0,3.4
908,0.0,0.546,163.0,4.65
909,0.0,0.326,189.0,4.4
910,1.0,4.15,119.0,5.59
911,1.0,1.207,70.0,4.91
912,0.0,0.276,16.0,0.0
913,0.0,0.498,47.0,2.64
914,0.0,0.498,47.0,2.64
915,0.0,0.498,47.0,2.64
916,0.0,0.498,47.0,2.64
917,0.0,0.242,9.0,1.43
918,0.0,0.498,47.0,2.64
919,0.0,0.278,15.0,4.51
920,1.0,0.948,115.0,5.19
921,1.0,2.108,178.0,7.83
922,0.0,0.326,189.0,4.4
923,0.0,0.108,3.0,0.54
924,0.0,0.11,2.0,0.45
925,0.0,0.11,2.0,0.45
926,0.0,0.512,37.0,0.0
927,0.0,1.033,39.0,0.0
928,0.0,0.24,2.0,0.0
929,1.0,2.294,97.0,1.51
930,0.0,0.11,2.0,0.45
931,0.0,0.314,86.0,3.4
932,0.0,0.153,10.0,0.0
933,0.0,0.314,86.0,3.4
934,0.0,0.106,6.0,0.0
935,0.0,0.314,86.0,3.4
936,0.0,0.314,86.0,3.4
937,0.0,0.155,7.0,0.0
938,0.0,0.11,2.0,0.45
939,0.0,0.11,2.0,0.45
940,0.0,0.11,2.0,0.45
941,2.0,0.379,27.0,4.42
942,0.0,0.11,2.0,0.45
943,0.0,0.11,2.0,0.45
944,0.0,0.602,88.0,3.13
945,1.0,0.686,92.0,3.54
946,1.0,2.383,287.0,15.15
947,0.0,0.278,15.0,4.51
948,0.0,0.121,2.0,0.31
949,0.0,0.217,10.0,3.69
950,0.0,0.217,10.0,3.69
951,0.0,0.11,2.0,0.45
952,0.0,0.326,189.0,4.4
953,0.0,0.326,189.0,4.4
954,0.0,0.11,2.0,0.45
955,2.0,0.379,27.0,4.42
956,0.0,0.602,88.0,3.13
957,0.0,0.134,13.0,0.0
958,4.0,0.1,1.0,1.0
959,1.0,2.153,218.0,12.03
960,3.0,0.175,14.0,0.17
961,0.0,1.567,31.0,0.0
962,0.0,0.402,11.0,0.0
963,2.0,0.542,170.0,2.13
964,0.0,1.964,25.0,0.0
965,0.0,0.597,123.0,3.02
966,0.0,0.188,5.0,0.58
967,0.0,0.314,86.0,3.4
968,1.0,0.581,64.0,2.9
969,0.0,1.183,228.0,6.26
970,0.0,0.259,10.0,0.0
971,0.0,0.146,8.0,1.2
972,0.0,0.133,18.0,0.0
973,0.0,0.479,45.0,4.21
974,0.0,0.24,12.0,0.0
975,0.0,1.049,27.0,0.0
976,0.0,0.106,4.0,0.32
977,0.0,0.512,37.0,0.0
978,0.0,0.276,7.0,2.85
979,1.0,1.613,133.0,10.45
980,2.0,0.373,48.0,2.58
981,0.0,0.812,18.0,0.0
982,2.0,0.606,103.0,5.12
983,0.0,0.251,14.0,0.0
984,0.0,0.11,2.0,0.45
985,0.0,0.11,2.0,0.45
986,0.0,0.314,86.0,3.4
987,0.0,0.11,2.0,0.45
988,1.0,2.322,224.0,13.94
989,1.0,1.362,86.0,4.0
990,0.0,0.102,3.0,0.0
991,0.0,0.836,28.0,0.0
992,0.0,0.11,2.0,0.45
993,1.0,0.903,145.0,3.11
994,0.0,0.155,14.0,0.56
995,1.0,0.707,48.0,2.72
996,0.0,0.121,2.0,0.31
997,0.0,0.279,30.0,0.0
998,0.0,0.602,88.0,3.13
999,0.0,0.602,88.0,3.13
1000,0.0,0.11,2.0,0.45
1001,0.0,0.11,2.0,0.45
1002,0.0,0.134,13.0,0.0
1003,0.0,0.284,12.0,0.0
1004,0.0,0.269,19.0,0.0
1005,1.0,1.148,200.0,5.2
1006,0.0,0.601,47.0,3.29
1007,1.0,3.259,364.0,6.82
1008,1.0,3.259,364.0,6.82
1009,1.0,0.929,59.0,4.63
1010,0.0,0.272,60.0,2.26
1011,0.0,0.118,3.0,0.6
1012,0.0,0.602,88.0,3.13
1013,0.0,0.279,30.0,0.0
1014,0.0,0.326,189.0,4.4
1015,0.0,0.11,2.0,0.45
1016,0.0,0.237,12.0,0.0
1017,0.0,0.11,2.0,0.45
1018,0.0,0.11,2.0,0.45
1019,0.0,0.469,24.0,8.48
1020,0.0,1.0,2.0,0.0
1021,0.0,0.153,8.0,0.0
1022,0.0,0.314,86.0,3.4
1023,0.0,0.314,86.0,3.4
1024,0.0,0.11,2.0,0.45
1025,0.0,0.141,7.0,1.27
1026,0.0,0.254,83.0,1.31
1027,0.0,0.326,189.0,4.4
1028,1.0,1.207,70.0,4.91
1029,0.0,0.153,10.0,0.0
1030,0.0,0.603,21.0,8.42
1031,0.0,0.399,153.0,3.58
1032,1.0,0.857,169.0,7.77
1033,0.0,0.264,28.0,1.31
1034,2.0,0.379,27.0,4.42
1035,0.0,0.314,86.0,3.4
1036,0.0,0.11,2.0,0.45
1037,0.0,0.314,86.0,3.4
1038,0.0,0.11,2.0,0.45
1039,0.0,0.153,10.0,0.0
1040,2.0,0.379,27.0,4.42
1041,0.0,0.11,2.0,0.45
1042,0.0,1.0,2.0,0.0
1043,0.0,0.314,86.0,3.4
1044,0.0,0.11,2.0,0.45
1045,2.0,0.379,27.0,4.42
1046,0.0,0.314,86.0,3.4
1047,0.0,0.29,8.0,0.0
1048,1.0,1.587,121.0,9.42
1049,1.0,1.039,97.0,4.55
1050,1.0,0.634,76.0,3.75
1051,0.0,0.512,37.0,0.0
1052,1.0,1.057,103.0,7.05
1053,4.0,0.21,58.0,0.77
1054,1.0,1.235,169.0,3.47
1055,4.0,0.21,58.0,0.77
1056,2.0,0.42,64.0,2.96
1057,0.0,0.11,2.0,0.45
1058,0.0,0.314,86.0,3.4
1059,0.0,4.392,1.0,0.0
1060,0.0,0.314,86.0,3.4
1061,0.0,0.153,10.0,0.0
1062,0.0,0.314,86.0,3.4
1063,0.0,0.314,86.0,3.4
1064,0.0,0.135,19.0,0.0
1065,0.0,0.397,28.0,7.16
1066,3.0,0.199,5.0,2.09
1067,0.0,0.602,88.0,3.13
1068,3.0,0.199,5.0,2.09
1069,1.0,2.321,122.0,8.98
1070,0.0,0.326,189.0,4.4
1071,0.0,0.11,2.0,0.45
1072,0.0,0.326,189.0,4.4
1073,0.0,0.602,88.0,3.13
1074,0.0,0.411,16.0,4.55
1075,0.0,0.266,16.0,0.0
1076,0.0,0.11,4.0,0.0
1077,1.0,1.36,174.0,8.78
1078,0.0,0.511,26.0,3.1
1079,0.0,0.217,10.0,3.69
1080,0.0,1.103,21.0,22.76
1081,0.0,0.469,24.0,8.48
1082,2.0,0.379,27.0,4.42
1083,0.0,0.314,86.0,3.4
1084,0.0,0.314,86.0,3.4
1085,0.0,0.314,86.0,3.4
1086,0.0,0.314,86.0,3.4
1087,1.0,1.23,72.0,6.73
1088,0.0,0.153,8.0,0.0
1089,0.0,0.326,189.0,4.4
1090,2.0,0.536,90.0,5.82
1091,0.0,0.11,2.0,0.45
1092,0.0,0.11,2.0,0.45
1093,4.0,0.1,1.0,1.0
1094,0.0,0.11,2.0,0.45
1095,4.0,0.225,6.0,0.91
1096,0.0,0.512,37.0,0.0
1097,1.0,0.679,101.0,3.47
1098,0.0,0.121,2.0,0.31
1099,0.0,0.129,3.0,0.0
1100,0.0,0.11,2.0,0.45
1101,0.0,0.11,2.0,0.45
1102,0.0,0.11,2.0,0.45
1103,0.0,0.153,10.0,0.0
1104,0.0,0.512,37.0,0.0
1105,0.0,0.11,2.0,0.45
1106,0.0,0.11,2.0,0.45
1107,0.0,0.153,10.0,0.0
1108,0.0,0.476,36.0,2.94
1109,0.0,0.11,2.0,0.45
1110,0.0,0.11,2.0,0.45
1111,0.0,0.11,2.0,0.45
1112,1.0,2.058,188.0,11.64
1113,0.0,0.546,163.0,4.65
1114,0.0,0.11,2.0,0.45
1115,0.0,4.392,1.0,0.0
1116,0.0,0.11,2.0,0.45
1117,0.0,0.749,17.0,5.26
1118,0.0,0.128,2.0,0.58
1119,0.0,0.546,163.0,4.65
1120,4.0,0.21,58.0,0.77
1121,1.0,9.569,47.0,12.49
1122,1.0,15.993,1226.0,14.96
1123,0.0,0.597,123.0,3.02
1124,1.0,5.619,50.0,18.49
1125,0.0,0.915,187.0,5.75
1126,1.0,12.556,1186.0,13.08
1127,1.0,3.599,390.0,7.14
1128,1.0,0.846,169.0,3.56
1129,1.0,1.309,67.0,8.01
1130,0.0,0.512,37.0,0.0
1131,0.0,0.106,2.0,0.0
1132,0.0,0.11,2.0,0.45
1133,0.0,0.279,30.0,0.0
1134,0.0,0.11,2.0,0.45
1135,0.0,0.3,17.0,0.0
1136,0.0,0.11,2.0,0.45
1137,0.0,0.279,30.0,0.0
1138,3.0,0.381,34.0,3.37
1139,0.0,0.498,47.0,2.64
1140,0.0,0.498,47.0,2.64
1141,0.0,0.242,9.0,1.43
1142,1.0,5.619,50.0,18.49
1143,0.0,0.498,47.0,2.64
1144,0.0,0.498,47.0,2.64
1145,0.0,0.326,189.0,4.4
1146,0.0,0.11,2.0,0.45
1147,0.0,0.11,2.0,0.45
1148,0.0,0.343,12.0,0.0
1149,0.0,0.143,11.0,0.0
1150,0.0,0.118,11.0,0.54
1151,0.0,0.118,11.0,0.54
1152,0.0,0.269,19.0,0.0
1153,0.0,0.498,47.0,2.64
1154,1.0,0.714,41.0,4.03
1155,1.0,2.322,224.0,13.94
1156,4.0,0.21,58.0,0.77
1157,1.0,2.887,135.0,13.28
1158,1.0,2.322,224.0,13.94
1159,1.0,1.148,200.0,5.2
1160,1.0,1.772,68.0,4.67
1161,1.0,0.929,59.0,4.63
1162,1.0,1.148,200.0,5.2
1163,0.0,0.108,3.0,0.54
1164,0.0,0.11,2.0,0.45
1165,0.0,0.11,2.0,0.45
1166,1.0,0.99,332.0,3.04
1167,4.0,0.21,58.0,0.77
1168,0.0,0.469,24.0,8.48
1169,0.0,0.511,26.0,3.1
1170,1.0,0.728,59.0,4.54
1171,0.0,4.392,1.0,0.0
1172,2.0,0.438,44.0,4.46
1173,1.0,1.614,150.0,4.69
1174,0.0,0.536,33.0,0.0
1175,1.0,1.312,191.0,3.78
1176,1.0,2.322,224.0,13.94
1177,1.0,1.037,70.0,3.05
1178,1.0,1.037,70.0,3.05
1179,1.0,0.734,114.0,2.89
1180,0.0,0.15,6.0,0.0
1181,2.0,0.535,21.0,1.77
1182,1.0,1.057,103.0,7.05
1183,0.0,0.11,2.0,0.45
1184,1.0,2.108,178.0,7.83
1185,3.0,0.348,27.0,2.09
1186,0.0,0.11,2.0,0.45
1187,2.0,0.379,27.0,4.42
1188,0.0,0.498,47.0,2.64
1189,1.0,2.108,178.0,7.83
1190,0.0,0.498,47.0,2.64
1191,0.0,0.314,86.0,3.4
1192,0.0,0.498,47.0,2.64
1193,1.0,1.915,104.0,3.64
1194,0.0,0.11,2.0,0.45
1195,1.0,0.926,49.0,4.33
1196,0.0,0.622,22.0,0.0
1197,0.0,0.132,8.0,0.0
1198,1.0,0.443,70.0,2.97
1199,0.0,0.11,2.0,0.45
1200,0.0,0.512,37.0,0.0
1201,0.0,0.326,189.0,4.4
1202,0.0,0.11,2.0,0.45
1203,0.0,0.11,2.0,0.45
1204,0.0,0.602,88.0,3.13
1205,0.0,0.597,123.0,3.02
1206,2.0,0.547,32.0,4.33
1207,0.0,0.512,37.0,0.0
1208,1.0,5.619,50.0,18.49
1209,3.0,0.437,53.0,1.54
1210,1.0,0.946,134.0,5.5
1211,0.0,0.11,2.0,0.45
1212,0.0,0.11,2.0,0.45
1213,0.0,0.279,30.0,0.0
1214,0.0,0.11,2.0,0.45
1215,0.0,0.11,2.0,0.45
1216,0.0,0.11,2.0,0.45
1217,0.0,0.11,2.0,0.45
1218,0.0,0.602,88.0,3.13
1219,0.0,0.11,2.0,0.45
1220,0.0,0.229,9.0,2.58
1221,0.0,0.141,7.0,1.27
1222,2.0,0.349,92.0,2.85
1223,0.0,0.11,2.0,0.45
1224,1.0,0.846,169.0,3.56
1225,0.0,0.314,86.0,3.4
1226,0.0,0.602,88.0,3.13
1227,0.0,0.129,3.0,0.0
1228,0.0,0.129,3.0,1.05
1229,1.0,1.005,144.0,8.0
1230,0.0,0.153,10.0,0.0
1231,0.0,0.314,86.0,3.4
1232,0.0,1.0,2.0,0.0
1233,0.0,0.11,2.0,0.45
1234,0.0,0.11,2.0,0.45
1235,0.0,0.314,86.0,3.4
1236,1.0,0.903,145.0,3.11
1237,1.0,3.501,109.0,8.55
1238,2.0,0.266,20.0,1.23
1239,0.0,0.11,2.0,0.45
1240,0.0,0.314,86.0,3.4
1241,0.0,0.217,10.0,3.69
1242,0.0,0.278,15.0,4.51
1243,0.0,0.11,2.0,0.45
1244,0.0,0.11,2.0,0.45
1245,0.0,0.3,17.0,0.0
1246,0.0,0.11,2.0,0.45
1247,0.0,0.11,2.0,0.45
1248,0.0,0.3,17.0,0.0
1249,0.0,0.11,2.0,0.45
1250,0.0,0.602,88.0,3.13
1251,0.0,0.314,86.0,3.4
1252,0.0,0.11,2.0,0.45
1253,0.0,0.11,2.0,0.45
1254,0.0,0.314,86.0,3.4
1255,0.0,0.498,47.0,2.64
1256,2.0,0.859,108.0,3.12
1257,1.0,6.264,154.0,8.69
1258,0.0,0.106,2.0,0.0
1259,0.0,0.342,12.0,0.0
1260,2.0,0.379,27.0,4.42
1261,0.0,0.314,86.0,3.4
1262,0.0,0.11,2.0,0.45
1263,0.0,0.184,12.0,0.0
1264,0.0,0.11,2.0,0.45
1265,0.0,0.3,17.0,0.0
1266,0.0,0.314,86.0,3.4
1267,0.0,0.184,12.0,0.0
1268,0.0,0.279,30.0,0.0
1269,2.0,0.379,27.0,4.42
1270,0.0,0.123,11.0,1.02
1271,2.0,0.492,42.0,3.67
1272,2.0,0.427,17.0,2.56
1273,0.0,0.999,19.0,0.0
1274,3.0,0.328,82.0,2.12
1275,0.0,0.255,10.0,0.0
1276,0.0,0.11,2.0,0.45
1277,0.0,0.141,7.0,1.27
1278,0.0,0.141,7.0,1.27
1279,0.0,0.11,2.0,0.45
1280,0.0,0.11,2.0,0.45
1281,0.0,0.108,3.0,0.54
1282,0.0,0.326,189.0,4.4
1283,0.0,0.11,2.0,0.45
1284,0.0,0.11,2.0,0.45
1285,0.0,0.11,2.0,0.45
1286,0.0,0.3,17.0,0.0
1287,0.0,0.11,2.0,0.45
1288,3.0,0.247,46.0,1.82
1289,0.0,0.11,2.0,0.45
1290,3.0,0.247,46.0,1.82
1291,0.0,0.448,13.0,0.0
1292,0.0,0.476,36.0,2.94
1293,4.0,0.21,58.0,0.77
1294,0.0,1.122,96.0,7.95
1295,1.0,1.78,199.0,13.21
1296,0.0,0.11,2.0,0.45
1297,0.0,0.11,2.0,0.45
1298,1.0,1.005,144.0,8.0
1299,1.0,0.749,51.0,1.16
1300,0.0,0.11,2.0,0.45
1301,0.0,0.242,9.0,1.43
1302,1.0,2.027,159.0,9.72
1303,4.0,0.1,1.0,1.0
1304,0.0,0.498,47.0,2.64
1305,0.0,0.264,28.0,1.31
1306,1.0,1.935,132.0,6.47
1307,1.0,0.867,38.0,1.53
1308,1.0,1.828,136.0,5.47
1309,1.0,1.828,136.0,5.47
1310,1.0,1.828,136.0,5.47
1311,0.0,0.262,16.0,0.0
1312,0.0,0.262,16.0,0.0
1313,0.0,0.11,2.0,0.45
1314,0.0,0.1,3.0,0.0
1315,2.0,0.492,42.0,3.67
1316,0.0,0.11,2.0,0.45
1317,2.0,0.492,42.0,3.67
1318,0.0,0.11,2.0,0.45
1319,0.0,0.314,86.0,3.4
1320,2.0,0.668,34.0,3.71
1321,0.0,0.782,24.0,0.0
1322,0.0,0.35,18.0,2.17
1323,0.0,0.498,47.0,2.64
1324,0.0,0.35,18.0,2.17
1325,0.0,0.498,47.0,2.64
1326,0.0,0.215,7.0,1.25
1327,0.0,0.498,47.0,2.64
1328,2.0,0.379,27.0,4.42
1329,0.0,4.392,1.0,0.0
1330,1.0,0.718,55.0,3.17
1331,0.0,0.597,123.0,3.02
1332,1.0,0.666,36.0,3.24
1333,2.0,0.381,29.0,2.07
1334,1.0,4.954,255.0,5.04
1335,0.0,0.11,2.0,0.45
1336,2.0,0.379,27.0,4.42
1337,0.0,0.602,88.0,3.13
1338,0.0,0.153,10.0,0.0
1339,0.0,0.128,8.0,1.24
1340,0.0,0.11,2.0,0.45
1341,0.0,0.197,2.0,0.81
1342,1.0,1.143,94.0,5.44
1343,1.0,1.143,94.0,5.44
1344,0.0,0.11,2.0,0.45
1345,0.0,0.153,10.0,0.0
1346,0.0,0.602,88.0,3.13
1347,0.0,0.326,189.0,4.4
1348,3.0,0.247,46.0,1.82
1349,0.0,0.11,2.0,0.45
1350,0.0,0.314,86.0,3.4
1351,0.0,0.11,2.0,0.45
1352,0.0,0.11,2.0,0.45
1353,2.0,0.379,27.0,4.42
1354,1.0,1.446,142.0,4.84
1355,0.0,0.11,2.0,0.45
1356,0.0,0.11,2.0,0.45
1357,0.0,0.11,2.0,0.45
1358,0.0,0.184,12.0,0.0
1359,1.0,0.948,115.0,5.19
1360,1.0,1.786,168.0,9.32
1361,0.0,0.185,20.0,0.56
1362,0.0,0.915,187.0,5.75
1363,0.0,0.149,12.0,0.0
1364,4.0,0.16,9.0,0.59
1365,0.0,0.536,33.0,0.0
1366,1.0,1.609,89.0,3.74
1367,1.0,2.489,294.0,9.66
1368,0.0,0.11,2.0,0.45
1369,0.0,0.602,88.0,3.13
1370,0.0,0.189,12.0,0.0
1371,0.0,0.11,2.0,0.45
1372,0.0,0.3,17.0,0.0
1373,0.0,0.512,37.0,0.0
1374,0.0,0.345,10.0,0.0
1375,0.0,0.11,2.0,0.45
1376,0.0,0.498,47.0,2.64
1377,1.0,0.733,122.0,5.17
1378,0.0,0.126,7.0,1.21
1379,0.0,0.11,2.0,0.45
1380,1.0,0.733,122.0,5.17
1381,0.0,0.399,9.0,2.82
1382,0.0,0.314,86.0,3.4
1383,0.0,0.326,189.0,4.4
1384,0.0,0.512,25.0,0.0
1385,0.0,4.392,1.0,0.0
1386,0.0,0.125,0.0,0.0
1387,0.0,4.392,1.0,0.0
1388,0.0,4.392,1.0,0.0
1389,0.0,0.545,124.0,3.52
1390,0.0,0.326,189.0,4.4
1391,0.0,0.251,14.0,0.0
1392,0.0,0.113,13.0,0.0
1393,0.0,0.11,2.0,0.45
1394,0.0,0.597,123.0,3.02
1395,0.0,0.498,47.0,2.64
1396,0.0,0.11,2.0,0.45
1397,2.0,0.394,46.0,2.04
1398,0.0,0.279,30.0,0.0
1399,0.0,0.602,88.0,3.13
1400,0.0,0.278,15.0,4.51
1401,0.0,0.512,25.0,0.0
1402,0.0,0.11,2.0,0.45
1403,0.0,0.126,7.0,1.21
1404,0.0,0.11,2.0,0.45
1405,0.0,0.602,88.0,3.13
1406,0.0,0.11,2.0,0.45
1407,0.0,0.11,2.0,0.45
1408,0.0,0.397,28.0,7.16
1409,0.0,0.397,28.0,7.16
1410,0.0,0.397,28.0,7.16
1411,0.0,0.153,10.0,0.0
1412,0.0,0.314,86.0,3.4
1413,0.0,0.3,17.0,0.0
1414,0.0,0.11,2.0,0.45
1415,0.0,0.11,2.0,0.45
1416,0.0,0.512,37.0,0.0
1417,0.0,0.512,37.0,0.0
1418,0.0,0.239,9.0,0.0
1419,0.0,0.314,86.0,3.4
1420,2.0,0.59,69.0,3.54
1421,0.0,0.213,9.0,0.0
1422,0.0,0.11,2.0,0.45
1423,0.0,0.512,37.0,0.0
1424,0.0,0.602,88.0,3.13
1425,0.0,0.11,2.0,0.45
1426,0.0,0.314,86.0,3.4
1427,0.0,0.11,2.0,0.45
1428,0.0,0.512,37.0,0.0
1429,0.0,0.512,37.0,0.0
1430,1.0,1.828,136.0,5.47
1431,1.0,1.274,79.0,6.77
1432,0.0,0.321,10.0,2.01
1433,0.0,1.023,176.0,6.03
1434,0.0,1.023,176.0,6.03
1435,0.0,4.392,1.0,0.0
1436,0.0,0.383,10.0,1.8
1437,1.0,0.76,139.0,4.19
1438,1.0,0.846,169.0,3.56
1439,1.0,0.975,104.0,6.33
1440,0.0,0.511,26.0,3.1
1441,0.0,0.11,2.0,0.45
1442,1.0,0.98,87.0,6.69
1443,1.0,0.926,49.0,4.33
1444,1.0,0.926,49.0,4.33
1445,0.0,0.326,189.0,4.4
1446,0.0,0.326,189.0,4.4
1447,0.0,0.153,10.0,0.0
1448,0.0,0.326,189.0,4.4
1449,0.0,0.326,189.0,4.4
1450,3.0,0.328,82.0,2.12
1451,0.0,0.602,88.0,3.13
1452,0.0,0.153,10.0,0.0
1453,0.0,0.153,10.0,0.0
1454,0.0,0.11,2.0,0.45
1455,2.0,0.379,27.0,4.42
1456,0.0,0.192,14.0,0.0
1457,0.0,0.326,189.0,4.4
1458,0.0,0.469,24.0,8.48
1459,0.0,0.213,5.0,0.0
1460,1.0,0.967,214.0,3.51
1461,0.0,1.023,176.0,6.03
1462,2.0,0.542,170.0,2.13
1463,1.0,0.743,14.0,4.8
1464,0.0,2.407,132.0,19.03
1465,4.0,0.21,58.0,0.77
1466,0.0,0.11,2.0,0.45
1467,1.0,1.778,288.0,12.87
1468,1.0,1.218,129.0,8.83
1469,0.0,0.125,0.0,0.0
1470,0.0,0.264,67.0,0.7
1471,2.0,0.463,8.0,2.57
1472,0.0,0.194,7.0,0.0
1473,0.0,0.159,8.0,0.91
1474,0.0,0.314,86.0,3.4
1475,0.0,0.314,86.0,3.4
1476,4.0,0.21,58.0,0.77
1477,1.0,0.481,27.0,0.89
1478,0.0,2.223,118.0,7.24
1479,1.0,1.549,92.0,6.11
1480,0.0,0.319,77.0,1.88
1481,0.0,0.11,2.0,0.45
1482,1.0,0.655,53.0,4.72
1483,3.0,0.199,5.0,2.09
1484,3.0,0.199,5.0,2.09
1485,0.0,0.326,7.0,2.34
1486,0.0,0.269,19.0,0.0
1487,0.0,0.184,12.0,0.0
1488,0.0,0.11,2.0,0.45
1489,3.0,0.199,5.0,2.09
1490,0.0,0.326,189.0,4.4
1491,0.0,0.326,189.0,4.4
1492,1.0,1.786,168.0,9.32
1493,0.0,0.381,10.0,2.92
1494,3.0,0.199,5.0,2.09
1495,1.0,2.275,167.0,7.95
1496,0.0,0.231,23.0,0.45
1497,0.0,0.11,2.0,0.45
1498,0.0,0.11,2.0,0.45
1499,0.0,0.11,2.0,0.45
1500,0.0,1.0,2.0,0.0
1501,0.0,0.11,2.0,0.45
1502,0.0,0.257,12.0,0.0
1503,0.0,0.11,2.0,0.45
1504,0.0,0.298,9.0,2.59
1505,0.0,0.278,15.0,4.51
1506,0.0,0.11,2.0,0.45
1507,0.0,0.106,2.0,0.0
1508,0.0,0.106,2.0,0.0
1509,0.0,0.683,65.0,2.4
1510,0.0,0.11,2.0,0.45
1511,0.0,0.11,2.0,0.45
1512,2.0,0.379,27.0,4.42
1513,0.0,0.642,14.0,0.0
1514,0.0,0.11,2.0,0.45
1515,0.0,0.46,19.0,0.0
1516,0.0,0.11,2.0,0.45
1517,0.0,0.11,2.0,0.45
1518,0.0,0.279,30.0,0.0
1519,0.0,0.812,18.0,0.0
1520,0.0,0.299,16.0,0.0
1521,0.0,0.512,51.0,2.38
